CAPEXref_H2,CAPEXref_HP,CAPEXref_capture,CAPEXref_loading,CAPEXref_synthesis,CAPEXref_train,CEPCI,COP,CRC,Ccontent,ETS,FLH,LHVf,LHVmethanol,OPEXfix,camine,capture_rate,carbon_change,celc,cfraction,cheat,circulated,dr,gothenburg,heat_optimism,k,mKN39,malmo,mbag,mgranulates,n_electrolyzer,n_is,n_synthesis,pKN39,p_capture,p_condition,pbag,pgranulates,pmethanol,q_distill,q_electrolyzer,q_reb,q_synthesis,ship_uncertain,stockholm,storage,t,train_uncertain,truck_uncertain,recyclable,tax,scenario,policy,model
545.02809414746,0.8889964732477389,317928.3125265225,63794954.76681202,1.6302150171934306,8715447.640478684,881.2895016626263,3.1742358317973545,57.01259598820777,0.28483977795669935,174.35839586124013,7885.700353925204,10.333207369826544,19.145561536477608,0.02458852923428698,45.5816612270343,0.9449394763207251,0.06513328082759837,30.48920920287247,0.8654394466626574,0.9342914825877153,0.03019260350723352,0.06613297279093967,0.5,0.6091014135429738,0.6858929392807434,803172.3813827521,2.0,6.479152419658382e-06,1261801.776133258,0.6777224122674731,0.8108808401994034,0.7952085465549084,54321.1406028463,0.11680018527267236,0.4187349924998873,3.5121289342377775,13178.924462675142,667.3654856040973,0.20798549423254142,0.15086558556680046,3.159545382862518,0.08965382615776611,-0.10714414610061344,3,oygarden,21.411720187318444,-0.08802302886485103,0.09632585979741984,0.1078616399341859,300,90,0,WACCUS
600.76294067259,0.8617811452790726,321467.3196249238,64225124.25746889,1.718493925724359,8403299.967579465,877.0842111518359,3.4665887752121445,106.69775408204433,0.3198745708887285,79.32582947056943,7723.05851260911,10.552679792795029,18.310512640890874,0.029182222483176538,42.05151562015822,0.875266917481643,0.051404401882659906,77.07576251162214,0.8972647533648479,0.8808903556812566,0.11046508064324785,0.07779378928569722,1.0,0.7744898926826405,0.6805964442187675,749751.9809182179,1.0,4.737135090526833e-06,1225389.252502143,0.7129582563798544,0.8473702269432103,0.7871932262565527,40635.02471565447,0.08898117860158544,0.3569605954293344,4.473957436563314,12353.70638506752,583.5482152086572,0.1849135750724789,0.13489515904497326,3.136325665984885,0.07768091658725743,0.027965274900975307,3,oygarden,25.865233719620882,-0.07597702225211309,0.03101687243715065,0.1078616399341859,300,91,0,WACCUS
566.812744749235,0.80754231913094,318081.9158915787,61055490.686657585,1.885574668218935,8569220.292395089,858.6151986086069,2.7748718166070474,264.95915734105483,0.27718194818329484,96.1073323278886,7840.9599658140405,11.730465008373226,19.377455828124262,0.03662762697123215,46.363474293469224,0.8554896916918124,0.019837503912857907,48.06696457280115,0.8119595767814488,0.7179680389649227,0.033162240418148976,0.06450572348299932,0.5,0.3831174909534122,0.6722146057694628,639574.3874758489,0.5,4.3601270291423546e-06,1240587.7832226304,0.7186132679058737,0.809743149857484,0.7664349820265032,41479.81562923359,0.11743355535242211,0.3798702120863948,3.0871411001423663,14504.06934439687,619.0070521862367,0.19121353738561933,0.16793475453410275,3.0388802718150623,0.08668338601680897,0.0015959430050551116,3,kalundborg,29.382583180698894,-0.026524891270846618,-0.018152877329668166,0.1078616399341859,300,92,0,WACCUS
483.32321833154793,0.9133375147766836,322071.6204101607,61623877.63188912,1.6565809002569085,8312923.360835757,888.1563131028569,3.307866351986812,201.9875333015018,0.31027334624826447,167.05713099961946,8043.32472788281,10.39896407454626,20.261982164198294,0.032798424551409085,48.557187474021475,0.9181699806306591,-0.08302717872698667,70.54089616782824,0.8895193504206044,0.908896460440964,0.1441251036202483,0.07151237080071401,2.0,0.26170332056967127,0.6525112943664273,687748.5074289409,0.5,3.110170175617378e-06,1249053.158815642,0.6775941852748761,0.8392236536469773,0.8093176981586423,46603.74198362988,0.11311460928528391,0.4274973457210994,5.326859634525254,14268.86600550491,635.0555738073125,0.20443404378831198,0.13656780131808083,3.439815390445121,0.0900509428122891,-0.10827915161820498,2,oygarden,29.154205254869545,-0.07324420772502814,-0.06434337751886328,0.1078616399341859,300,93,0,WACCUS
467.09360324049135,0.8054783852540207,338210.714789865,67569313.86972806,1.9591424072872725,8677862.797429333,930.7038271952587,2.6785089869316847,267.6406513696956,0.30990042858751443,143.0485708760673,8192.55808498032,10.12228662885254,18.657009037213363,0.034485730784725686,48.811367894360586,0.8890308154090919,0.04279084748089082,90.54029895559229,0.8477237985079936,0.8926454737116993,0.06871879802636104,0.07269434934446395,0.5,0.8505831313659615,0.658313618104083,680717.2821583379,2.0,3.7305263682564897e-06,1287508.82058616,0.6941673613231337,0.8480594758386696,0.7713059315017214,52849.43740823713,0.1124571949411097,0.35123527518640985,5.667818260479661,13382.419970620116,599.6578901489887,0.19830978111033926,0.1742428193796408,3.6184741249074723,0.08365071345719981,-0.07591655033917946,3,kalundborg,28.775904244677506,0.14161383792120089,-0.056763060187121545,0.1078616399341859,300,94,0,WACCUS
564.6683363226867,0.8293928334738014,330405.62984133034,60092246.66239748,1.6663516332962993,8481226.833851777,850.0317101299192,3.4541941239424743,231.80052642402788,0.2764018519078978,219.72026634054336,7704.969470405003,10.155361181240021,18.214673249292954,0.021211408053365438,43.63800752262026,0.8928819223504721,-0.04041806349021746,46.135143916183864,0.8163038887091549,0.8874955613524709,0.006369926761995072,0.07007398427410708,1.0,0.46211376256529985,0.6656343965719865,668274.0721223655,1.0,4.171149782663822e-06,1222855.8793006768,0.6906259799792192,0.8411317933851783,0.8029444708104047,42212.15291195188,0.10801037084170448,0.4358005016777483,3.6406762586728827,11485.582383112134,617.3412207754789,0.19416256079085198,0.16920887017263792,3.641249982731351,0.07664684392863344,-0.079887043568745,3,oygarden,24.895644243710684,-0.08677030817118192,-0.09017464251740023,0.1078616399341859,300,95,0,WACCUS
472.34994447573825,0.8899020703340699,324079.9294229715,65223348.05166556,1.7165644327434444,8495537.938904766,914.9483097794607,3.041501659098349,228.65406215368492,0.2990955168166725,54.327176859890415,7873.604565883176,10.911737046864207,18.944836797403354,0.021140690552415235,47.650251228624334,0.8548816090540713,-0.04610425076401479,59.107441897462074,0.8233180083737643,0.8890172645558732,0.08974324619124256,0.08132255758956623,0.5,0.5919596862782524,0.6783024196282028,846246.1823932136,1.0,3.389280955956699e-06,1240813.179000867,0.6960440905029567,0.8243536323427938,0.798771615764823,41191.744539137966,0.10527842118451876,0.3978345339611598,5.1706620657811015,14499.546835374778,591.1729770457476,0.19249173046691878,0.16550075316708707,2.9059846310146664,0.07720170230169757,0.13964131123941967,1,oygarden,27.20688323119991,0.07758168154300171,-0.12751017811055065,0.1078616399341859,300,96,0,WACCUS
551.7894391367281,0.8644457474896755,331339.74628859933,62330583.84038504,1.848602184575598,8638604.646378187,912.9329645112894,2.7849218930466404,272.3272720452793,0.3181971795484588,133.35405356110857,7843.741271775698,10.262862498044914,20.06247077117554,0.03493919948490467,41.44333228698318,0.8798952767634435,-0.09626541948999605,47.71312276729757,0.8145493593558609,0.5485787824177258,0.008799211958271342,0.06432377081017474,0.5,0.5650977844250449,0.6664465871732428,795453.7330236625,1.0,6.285041231946279e-06,1212366.251423827,0.6885659544882213,0.8442588382010752,0.8032437178301312,36111.35072985952,0.09863147710630467,0.3128215854997927,3.067116347156137,14894.925581420179,594.7418671122438,0.21701199520725784,0.1276559719955555,3.5338201541695193,0.0755469578415578,-0.11280553449854375,3,kalundborg,25.30842984940853,0.1112467388691388,-0.060502217927861465,0.1078616399341859,300,97,0,WACCUS
473.11069457719793,0.8642201999407974,316121.3830292741,60615790.738206394,1.9459593411626255,8657119.65651378,851.8948159575473,3.498973449370522,89.92340102044193,0.32087864501795355,141.17222516640638,8224.093752156377,10.42297676716364,20.560819262964728,0.026845417707129178,48.47709480322732,0.8945850961013084,0.08838880900422705,64.68812729433643,0.879966001485704,0.7619077083434161,0.08579639606634058,0.07200316804468963,2.0,0.9674960183658945,0.6686122750699725,874319.658416779,1.0,4.08636473733194e-06,1289494.5370607257,0.7177076085273977,0.8017922044810905,0.7883222609012434,42973.64395002016,0.08361558948531383,0.3286118259003976,3.1491603344121755,11294.760335359262,587.4742250108955,0.21884127235013492,0.13148173110483374,2.8388123241519776,0.07856137793764498,0.0215425562371811,2,oygarden,24.570986286964807,0.07579962726311751,-0.010099576883297684,0.1078616399341859,300,98,0,WACCUS
614.1103603573234,0.9155098932691628,322675.9446626017,62816215.214597404,1.6916952544015798,8014025.63912676,885.9322683443506,3.1255277191791886,283.6814243124355,0.3229474023984205,229.37301663715962,8176.249442310354,11.597735461614533,19.499543723396638,0.02361477727411993,49.868316662325824,0.870422622722614,-0.020981079903834604,69.11053309225903,0.8307271015476253,0.7530835692371695,0.12740174410791152,0.08955499174671143,1.0,0.24979653643201877,0.6691244294962605,857379.2652318155,2.0,6.123956834353924e-06,1286347.5271958895,0.7206117941116037,0.8146062738297399,0.7638890859678048,45022.2386484849,0.11330838718089127,0.3225959029437524,3.844880649529681,14027.011363270245,584.0409675354574,0.19227122710049505,0.14419936602406672,3.6688731424517123,0.09131854463865846,0.09102241117614068,2,oygarden,25.019769419168824,0.014952010975719188,-0.10669762651046413,0.1078616399341859,300,99,0,WACCUS
557.280067415164,0.8958537631776022,332625.48032933346,59328795.06547538,1.6886197704753836,8722673.033949353,868.6480118054843,3.006001273633009,250.5936407102666,0.3011736240810038,62.839307001077145,7868.616790602108,11.191111700833591,20.493445958478375,0.0382781725363288,40.15906992216434,0.9301063236233337,-0.019929912545929476,79.24978720726509,0.8295443984633672,0.9065315231305195,0.01861146984789729,0.06714138242017556,1.0,0.9524297975415332,0.6765549157163041,744893.2390732899,1.0,3.2302083572166805e-06,1249991.6100758458,0.716566004962299,0.8337244363171186,0.7902690884491764,45756.677153488155,0.11769393693988411,0.33099162290899137,5.358885298142216,13983.156877215468,654.6954874241326,0.219130443614498,0.16459982024609965,3.248713979841689,0.09186253404164707,0.0787607885993429,3,oygarden,20.07250035012738,0.13578982039797136,-0.07115519529686141,0.1078616399341859,300,100,0,WACCUS
528.2467775600155,0.9029307529748041,304316.65264170134,63105254.93677597,1.668177249101962,8303093.730825546,925.761392327259,3.295292520366461,50.85219066285557,0.28740478885900334,164.3287705065212,8052.7057989037585,11.273201853510106,20.459657953128293,0.037763486040167896,43.35379207622384,0.9215165580349739,-0.04998818146563814,53.39350014828832,0.8202309482992916,0.6165572649339627,0.01780738347434049,0.07637232223356294,2.0,0.37915454510348656,0.6898211239421335,844664.4020809872,0.5,4.625437395018849e-06,1227927.9368051838,0.7113330028731416,0.8315593439199435,0.8073186141231016,43735.50640209197,0.08268087571116435,0.3818864097007744,5.507086372118088,11804.226485751136,671.3687532763984,0.19700611718499858,0.16654104884806675,2.9457870205259375,0.09474433566563892,-0.10997036797199304,1,oygarden,21.845940979892834,0.12879741881480075,-0.14935009887587924,0.1078616399341859,300,101,0,WACCUS
635.1252377075946,0.8497332904076779,327246.5783220551,66457291.8017517,1.7311436006280465,8432508.301233899,943.2563189647774,3.1049562349362834,156.1797644860357,0.2900491371069663,105.76437344924109,8256.35527853794,10.452611467814176,19.10661131415995,0.039243491320842136,44.54372542724529,0.8975586681135896,-0.0593475741113036,57.601755683058244,0.8778901287128404,0.6898058694330438,0.11823099137549944,0.060941608320234084,2.0,0.6549891811043835,0.6872353501936211,859913.1636259089,2.0,4.1240533751072615e-06,1269799.1790787852,0.7205801617489241,0.8013335632231293,0.8049130540396047,47982.53772648517,0.10861701880896402,0.44078942190051706,4.454690292206996,13534.664247668274,666.2942261243061,0.19235280607787725,0.12800757934099308,3.559920009319776,0.09358049286896014,-0.11978319398433127,2,kalundborg,24.77007723042562,-0.029389095505328186,0.09194562896580186,0.1078616399341859,300,102,0,WACCUS
548.7051366152022,0.8800316714128701,316346.5981335424,63944694.041782044,1.780614411929658,8585983.954894124,887.1480311115401,3.312584956898521,99.8323971362115,0.3172016344017167,152.83869421386237,8284.85772275605,11.136330774931045,18.772163599820765,0.02717303597083414,42.74120670999521,0.9168372751501191,0.04215055203443033,65.92427626324962,0.8498941706439209,0.6771543957430005,0.11169270675825939,0.08810669449122827,2.0,0.8434382572221069,0.6794530771292454,814922.0739697857,1.0,5.578165660993292e-06,1219116.117983944,0.6994507565942303,0.8372797374856015,0.784027766099844,47839.856583436595,0.09374513203158834,0.3082396438635506,5.460474262013342,11820.754226600862,679.1036318681652,0.20764884252479576,0.16818648740034414,3.0106717850555094,0.09226946885017323,-0.025930797978003656,2,kalundborg,21.274527894113064,-0.04282348462466044,0.10070311151937497,0.1078616399341859,300,103,0,WACCUS
630.4037869440165,0.8078908445333017,314224.37096084486,66393715.25895128,1.8347222387378106,8928800.175432578,882.095684172761,2.5631644562292757,148.7673813178053,0.2914784217610105,82.43615970157964,8059.396959549368,10.374558461145366,19.232677244150395,0.037593341978888965,47.20462044614121,0.9390288211200222,-0.004709821541837661,74.02873778932265,0.8878999368410703,0.5980690523069464,0.019303802568674026,0.08488984347321946,0.5,0.7164186894795468,0.6815990814790741,682065.2658571268,1.0,4.6741067276418945e-06,1296241.328099758,0.7028052946078462,0.8381891519311562,0.809196202692128,42454.34395995122,0.0809135082488971,0.41113714092353953,4.961388703093127,14305.81092333284,575.4446073416386,0.19931854448766215,0.13836493335551991,3.3809058539669286,0.0883316851017056,-0.027113710408543087,2,kalundborg,20.112034558983666,-0.1009291275544244,0.13668097975507995,0.1078616399341859,300,104,0,WACCUS
639.8013441239607,0.8652688732621314,308207.5101024194,64155665.385289125,1.9968624150642647,8030527.4353886,909.7730634806755,3.111375927788507,260.82908636523916,0.28584409983715586,244.13624691824523,7887.948791367868,11.802447325579873,20.38388006401016,0.034666005048443804,43.922238743059644,0.8677314256491604,0.011635881915165402,96.9272993972461,0.8934458588547899,0.9304502931186265,0.1268573740744511,0.0775049799228722,1.0,0.7018120476286627,0.6680426279449182,862138.769632152,0.5,6.574043060248114e-06,1260071.9115132191,0.707543435068672,0.8011920408525738,0.7850006609759004,49938.466635754456,0.08371528982994608,0.38656017419273453,3.8677084854010566,11973.414344439532,605.6407264028861,0.2064706616511444,0.14734904452687675,2.825342427209322,0.0834825554626232,-0.10224316157911112,2,oygarden,28.43672762203114,0.030254994249812178,-0.1121970284464349,0.1078616399341859,300,105,0,WACCUS
527.4229647786028,0.8045134545880512,326406.6809282888,67884206.74259248,1.9297792373203673,8270560.099586272,853.8475670242485,2.5470871183138124,70.31088771461648,0.2824831178016412,155.75681488144994,8182.2024911266135,11.23386892011857,19.223521429025364,0.027631253153891942,43.70362338728745,0.9370784552482145,0.06016907822413328,97.51492015954732,0.8021022276473584,0.8236301133106023,0.12119457844956082,0.06814238475856677,2.0,0.37302035750833507,0.6586481165518003,716467.5448208412,0.5,3.553575594680401e-06,1230386.6903814054,0.7175764237793331,0.8173670290944126,0.8132143718113644,52711.075824686035,0.11466604354039592,0.32964001867892423,4.909437398621615,13332.629479590556,622.2434755297922,0.18562002325714544,0.15150701462430305,3.014876736109398,0.09246328849847041,0.01660919264018207,2,oygarden,21.31707638658751,0.14638791973208373,0.11718286221008764,0.1078616399341859,300,106,0,WACCUS
477.9425003304526,0.8965759936180032,307817.6857533584,65776789.71667509,1.7687427673786367,8194311.34286915,948.821129958847,3.4693020535881383,241.5812110180592,0.28411435089433834,72.08528775621573,7857.414291714903,11.569426096771096,20.29850121030518,0.02184596917691536,40.79831283565631,0.9071112504051411,0.07135152535697473,44.23134944527179,0.8545909785116059,0.7772817177869455,0.07505324084798082,0.06598708345780502,2.0,0.7421841633668913,0.6695376315715965,678409.2898039087,1.0,3.5841053418865952e-06,1282641.5972469614,0.6782096883222852,0.8196833378372221,0.7789539525406145,41924.87598341999,0.1175017749879411,0.32542801684457157,3.3880450090184984,11374.29199736534,637.6067341422231,0.21166030535365427,0.15763846857389455,2.9614615694339337,0.07505617282520047,-0.07006932347663444,1,kalundborg,24.952633757334752,-0.05176310629536744,0.14619962443816018,0.1078616399341859,300,107,0,WACCUS
566.4703239540897,0.8625796218789502,313351.20683198,63375287.93250442,1.7970908495785622,8989445.37022421,931.918603425068,2.8617380159237036,242.33952189366536,0.29276864651667767,144.74033214057394,8125.1984382777655,11.492905893616703,19.692097359297584,0.028865742357028462,44.17928967922982,0.8873706552328445,0.006399499664034483,51.26026126624525,0.8466564255448381,0.7382779260075827,0.05863868984320926,0.0712740530420739,2.0,0.3904382814978815,0.6845820869374959,776076.9220066892,1.0,5.962011029105198e-06,1279036.8994298603,0.7241185827302177,0.8133967353721919,0.7685145203299028,42831.376704533446,0.1159292265027936,0.39048231421156376,3.5294731603708263,12552.204342555782,625.3370995956752,0.21334185711632475,0.1341308461962317,2.9126901095500664,0.07903864118795761,0.06236202200422247,3,oygarden,22.62665811227699,0.07245150034400871,-0.039743372902039886,0.1078616399341859,300,108,0,WACCUS
502.8080457218902,0.8597326685593363,339691.4319092143,65971292.49589991,1.8611488862429217,8339476.720943798,892.9370265439667,2.52237659324276,223.83762330936224,0.29541628714967216,50.2567775565876,8117.839464043462,10.409018826531458,18.566326108422444,0.037642778199081184,49.76411585011884,0.9046673802057619,-0.053347901553571275,74.34588115340395,0.8268292937994073,0.6864333142670231,0.035845237265016545,0.07196096111487253,1.0,0.34866788967496853,0.6810221596930056,635948.1159676007,2.0,4.750723783940604e-06,1278191.5882530557,0.7082415388879915,0.8073913631253564,0.8038859674736452,50277.68684306905,0.08179254983886909,0.32788026374910756,3.7785210393662676,13581.055827267766,587.021090741186,0.1907373138812576,0.14789144658079315,3.183637922310769,0.07676686737952394,-0.08255789492529296,3,oygarden,21.982276108083777,0.03406272981877767,-0.06828344590827672,0.1078616399341859,300,109,0,WACCUS
460.4666128467116,0.876129879544315,335854.3746079319,58515446.43234565,1.923853468762322,8064370.147035163,948.6839006163679,3.3256744279608887,234.40716455490286,0.2812184677254601,224.4683507012006,7735.9933898416575,11.484105415856293,20.820446740106004,0.031361932584055494,42.66800251110939,0.8932946224586187,-0.07898092417605115,97.91553947398175,0.8325091881474446,0.5571825836486076,0.10506493268545138,0.07325156925116157,2.0,0.9171372425662614,0.6501467069151058,701323.1828024364,0.5,4.538378731169196e-06,1274659.9870257387,0.6827905498001469,0.8063317508960012,0.7920541559903206,39779.959475152704,0.10792870509030048,0.4210917530017674,3.565584389176622,14186.890953334743,697.2187652856776,0.21233679350135481,0.1613974235390459,3.002099355560997,0.0908082030299015,-0.007103983664037167,2,kalundborg,22.92067314940622,0.05832748066206053,-0.12362651072564057,0.1078616399341859,300,110,0,WACCUS
